movieId,genre
ArP1,West
ArP4,Dram
ArP5,CnRb
ArP10,West
ArP15,Myst
ArP16,West
ArP18,BioP
AtR10,Actn
BoS50,Susp
BoS61,Susp
BoS62,Susp
BoS70,Actn
BoS75,ScFi
BoS80,Dram
ClC8,Susp
ClC20,Dram
ClC21,Susp
ClC24,Susp
ClC24,Dram
ClC35,Dram
ClC45,Susp
ClC49,Dram
ClC50,BioP
ClC57,Dram
DLR3,Susp
DLR4,Susp
DLR5,Dram
DVs1,Susp
DvS3,Comd
DvS10,Musc
FT1,Dram
FT2,Dram
FT3,Susp
FT4,Dram
FT6,Romt
FT7,Dram
FT8,Susp
FT9,Romt
FT10,Dram
FT10,Noir
FT11,Docu
FT12,Romt
FT13,Romt
FT14,Comd
FT15,Comd
FT16,BioP
FT18,Romt
FT20,Dram
FT21,Dram
FT22,Romt
FT24,Dram
FT28,Romt
FT30,Noir
IGi10,Susp
IGi20,Dram
IGi25,Horr
IGi30,Horr
IrE1,Susp
IrK2,BioP
IrK7,Comd
IrK15,Advt
IrK25,Actn
IrK27,Actn
IrL10,Susp
IvY10,ScFi
IvY10,Horr
JCa4,BioP
JCa7,Comd
JCa9,Comd
JCv10,Dram
JCv16,Actn
JFe10,Dram
JFe20,Comd
KRz14,Comd
KRz14,Romt
KRz25,Dram
KRz32,Dram
KRz32,Actn
KuF9,Dram
KuF10,Dram
LFo10,Fant
MBc10,Docu
MdC10,Musc
MdC16,Musc
MPi23,Romt
MPi40,Romt
MPi20,CnRb
MPi45,Dram
MPi50,BioP
NLl93,Susp
NLl94,Susp
NLl95,Susp
NLl96,Susp
NLl97,ScFi
NLl97,Susp
NLl98,Susp
NLl99,Susp
NLl100,Susp
NLl101,Susp
NLl102,Susp
NLl103,Susp
NLl104,Susp
NLl105,Susp
NLl106,Susp
NLl107,Susp
NLl108,Susp
NLl109,Susp
NLl110,Susp
NLl111,Susp
NLl112,Susp
NLl113,Susp
NLl114,Susp
NLl115,Susp
RCu10,Fant
RCu12,Fant
SHa7,Horr
SHa10,Advt
SHa10,Romt
SHo2,Susp
SHo4,Susp
WWh50,Susp
WWh80,Advt
AnT2,Dram
AnT4,Dram
AnT9,Dram
AnT12,Dram
BeW4,Dram
BeW10,Dram
BeW12,Dram
ChH3,Advt
ChH10,Susp
DiD10,Dram
DoS8,Horr
DoS9,Horr
DoS12,Horr
DPt2,Dram
DPt6,Comd
DPt16,Hist
DPt17,Hist
DPt19,Dram
DPt21,Actn
DPt23,Romt
DPt23,Musc
DPt33,Actn
DPt35,Romt
DPt36,Romt
DPt37,Comd
DPt39,Comd
DPt41,Comd
DPt42,Comd
DPt42,CnR
ERr20,Romt
ERr22,Romt
ERr30,Dram
ERr33,Fant
ERr37,Romt
ERr40,Romt
ERr43,Romt
ERr45,Romt
ERr47,Romt
ERr50,Romt
ERr52,Romt
ERr55,Romt
HSr10,Dram
HSr10,Nouvelle vague
INw30,Susp
INw31,Susp
INw32,Susp
INw33,Susp
INw50,CnRb
INw60,Dram
JLG1,Advt
JLG4,Romt
JLG4,Dram
JLG8,Dram
JLG9,Romt
JLG11,Susp
JLG14,Romt
JLG15,ScFi
JLG16,Romt
JLG21,Comd
JLG22,Romt
JLG25,Dram
JLG40,Dram
JLG45,Romt
JLG50,Dram
JLG52,Comd
JLG55,Musc
JLG61,BioP
JLG63,Dram
JLG65,Hist
LeH10,Susp
Leh20,Susp
Leh21,Susp
MeF10,Dram
PlA100,Susp
PlA101,Susp
PlA120,Dram
PlA120,Susp
PWe2,Romt
PWe4,Comd
PWe4,Romt
PWe6,Romt
PWe10,Susp
PWe15,BioP
PWe15,Dram
RuM30,Porn
RuM37,Comd
RuM37,Porn
RuM40,Porn
SRo1,Susp
SRo2,Susp
SRo3,Susp
SRo4,Susp
SRo5,Susp
SRo20,Dram
SRo32,CnRb
SRo35,Actn
SRo35,Susp
SRo37,BioP
SRo37,Epic
SRo40,Dram
TRs1,Dram
TRs3,Dram
TRs4,Dram
TRs8,Dram
TRs12,Dram
TRs15,Comd
TRs16,Actn
TRs17,Dram
TRs18,Dram
TRs19,Actn
TRs22,Advt
TRs23,Dram
TRs25,Fant
TRs28,BioP
TRs32,Horr
xDe10,Dram
ACj110,Susp
ACj111,Susp
ACj112,Susp
ACj113,Susp
ACj114,Susp
ACj115,Susp
ACj116,Susp
ACj117,Susp
ACj118,Susp
ACj119,Susp
ACj120,Susp
ACj121,Susp
ACj122,Susp
ACj123,Susp
ACj124,Susp
ACj125,Susp
ACj126,Susp
ACj127,Susp
ACj128,Susp
AlZ4,Advt
AlZ5,Advt
AlZ25,Dram
BiK10,Actn
ClL25,Epic
DuC10,Docu
DPo2,
DPo4,
DPo6,Dram
DPo7,Comd
DPo7,Noir
DPo15,Horr
DSm10,Romt
ECo20,Docu
FCo10,"Comd "
FCo20,Comd
GeR1,Susp
GiP20,Epic
GOu20,Advt
GOu35,Dram
GPl10,ScFi
GSj1,Susp
GSj2,Susp
HAG1,Susp
IMx10,BioP
IS2,Dram
IS5,Dram
IS7,Horr
IS7,Dram
IS8,Dram
IS9,Dram
IS10,Romt
IS11,Comd
IS16,Dram
IS16,Horr
IS20,Romt
IS25,Romt
JL5,Comd
JL10,Comd
JL13,Comd
JL15,Comd
JqD2,Romt
JqD3,Romt
JqD4,Musc
JqD5,Musc
JqD7,Fant
JqD22,Musc
JqD22,Comd
JqD28,BioP
JSq10,ScFi
JWa1,Epic
JWa2,Actn
LRg10,Docu
LSt10,Actn
MaB1,Horr
MaB10,Susp
MaB12,Horr
MaB15,Horr
MaB21,Horr
MaB23,Horr
MaB28,Horr
MaB30,Horr
MBo10,Hist
MBo11,Hist
MBo12,Hist
MBo16,Hist
MBo12,Hist
MBo17,Hist
MeW10,Susp
MeW30,ScFi
NOs2,Dram
NOs3,Dram
NOs30,Porn
NOs35,Porn
NOs35,Fant
PVh9,Porn
PVh12,Actn
PVh16,Actn
PVh17,Actn
PVh18,Romt
PVh18,Actn
PVh19,Porn
RiD1,Susp
RMD10,Musc
RMD10,Porn
RRu15,Comd
RRu20,Dram
RtP10,Horr
SiA10,Advt
StB2,Dram
StB3,Dram
StB5,Dram
AKj10,Susp
AKj11,Susp
AKj12,Susp
AKj13,Susp
AKj14,Susp
AKj15,Susp
AKj16,Susp
AKj17,Susp
AKj18,Susp
AKj19,Susp
AKj20,Susp
AKj21,Susp
AxS10,Dram
BFo1,Dram
BFo12,Dram
BFo13,Fant
BFo14,Dram
CBl20,Docu
CBl25,Docu
CBl26,Docu
CBl30,Docu
CBl32,Docu
CBl35,Docu
CBl40,Docu
CBl60,Docu
CBl67,Docu
CBl69,Docu
CBl70,Docu
CBl73,Docu
CBl80,Docu
ElP10,H**
ElP30,Dram
EOB1,Dram
FrF26,Horr
FrF28,Horr
FrF30,Horr
FrF30,Comd
FrF35,Horr
FrF40,Horr
FrF40,Comd
FrF45,Horr
FrF45,Comd
GeW3,Comd
GeW5,Comd
GnN10,Horr
GnN14,Musc
GnN15,Musc
GoH10,Susp
GoH50,Susp
GoH51,Susp
GoH52,Susp
GoH53,Susp
GoH54,Fant
GxR10,Dram
GxR10,Romt
GxR15,Dram
GxR20,Comd
HiT15,Dram
HiT15,Romt
HiT33,Docu
HiT35,Dram
HrC10,Romt
HrR10,Horr
HrR12,Horr
ICs1,Dram
ICs4,Docu
ICs4,Dram
ICs7,Dram
ICs9,Dram
ICs12,Docu
JoQ10,Dram
MBd10,West
NKp1,Docu
NKp5,Docu
NKp10,Docu
NKp12,Dram
NKp22,Dram
NKp22,Romt
NKp30,Docu
NKp40,Romt
PaP2,Dram
PaP10,Dram
PaP15,Bio
PaP19,Dram
PaP20,Dram
PaP20,Fant
PaP25,Dram
PaP35,Porn
PdB3,Comd
PdB6,Susp
PdB10,Comd
PEt10,Comd
PMo1,Noir
PMo3,Noir
PMo5,Noir
PMo12,Comd
PMo12,Porn
PMo13,AvGa
PMo15,AvGa
PMo15,Porn
PMo17,Romt
PMo19,Romt
PMo22,Horr
PMo22,Porn
PMo24,Comd
PMo27,Dram
PMo27,Porn
PlT1,Dram
PlT8,Dram
PlT10,Dram
PlT40,Dram
PlT50,Dram
PlT50,BioP
PlT60,Dram
PlT60,Hist
PtZ10,Susp
RDL3,Musc
RDL3,Comd
RDL5,Musc
RDL5,Comd
RDL6,Comd
RDL7,Comd
RDL10,Actn
RDL11,Comd
RDL11,Susp
RDL12,Actn
RDL13,Advt
RDL13,BioP
RDL15,Dram
RDL17,West
RDL18,Dram
RDL19,Fant
RDL20,Fant
RDL24,Comd
RDL24,Susp
RMe5,Comd
RMe5,Romt
RMe12,Myst
RMe12,Romt
RoP2,Dram
RoP2,Horr
RoP4,Horr
RoP4,Comd
RoP5,Horr
RoP6,Dram
RoP7,Dram
RoP8,Myst
RoP9,Horr
RoP10,Dram
RoP15,Susp
RoP20,Noir
RoP20,Porn
RoP22,Susp
RoP27,"Horr "
SaP2,West
SaP4,West
SaP6,Dram
SaP11,Actn
SaP13,West
SaP15,Actn
SaP20,Actn
SaP30,Actn
SCl5,Docu
SCl10,Docu
SeL1,Hist
SeL3,Advt
SeL20,West
SeL26,West
SeL28,West
SeL30,West
SeL45,Dram
SeL45,Actn
SeL55,CnRb
SeL55,Actn
SlV10,Horr
WRe10,Cart
WRe20,Cart
WRe25,Cart
WRe35,Cart
WRe38,Cart
WRe40,Cart
AMg7,Fant
AMg10,Horr
ARG2,Susp
Ava3,Dram
AVa10,Dram
AVa10,Docu
AVa12,BioP
AVo10,Horr
BB2,Dram
BB5,Dram
BB6,Dram
BB7,Romt
BB8,Epic
BB10,Dram
BB11,BioP
BB15,Dram
BB17,Dram
BtB3,Romt
BtB3,Comd
BtB15,Comd
BtB15,Porn
BtB25,Romt
BtB29,Romt
BtB32,Romt
BGi10,Susp
BGi11,Susp
BGi13,Susp
BGi14,Susp
BGi15,Susp
BGi16,Susp
BGi17,Susp
BGi18,Susp
BGi19,Susp
BGi20,Susp
BGi21,Susp
CJ4,Advt
CJ6,Porn
CJ8,Advt
ElS2,Comd West
ElS4,West
FPy1,Dram
Fpy7,Dram
FPy8,Dram
FPy8,Comd
FPy10,Comd
FPy20,BioP
FPy22,Dram
FPy30,Docu
GgE10,Dram
GlR15,Dram
GlR20,Dram
GlR25,Dram
GRH1,Dram
GRH2,Dram
GRH3,Romt
GRH4,Dram
GRH5,Comd
GRH6,Advt
GRH8,Comd
GRH8,Susp
GRH9,Advt
GRH10,Comd
GRH10,Actn
GRH11,Romt
GRH12,Dram
GRH20,Dram
ILb10,Advt
ILb12,Porn
HHe1,Horr
JsL10,Susp
JsL10,Horr
JPd10,BioP
JPd20,Dram
LFr10,Porn
LFr10,Horr
LHM1,BioP
LHM1,Advt
LHM3,Fant
LHM10,Comd
PY1,Musc
PY4,CnRb
PY7,CnRb
PY10,Susp
PY11,Dram
PY19,ScFi
PY25,Susp
PY32,Romt
PY34,Romt
PY34,Dram
PY37,CnRb
PY38,Dram
RD4,Horr
RD5,Fant
RD9,Dram
RD10,Actn
RD18,Musc
RD19,Actn
RD25,Actn
RD30,Dram
RD35,Actn
RD37,Comd
RD37,West
RD41,Susp
RD43,Actn
RoT20,BioP
RNe1,Dram
RNe2,Dram
RNe10,ScFi
RNe15,Dram
RNe23,ScFi
SP5,Susp
SP6,Susp
SP25,Fant
SP35,Dram
SP40,Advt
SP45,Actn
SP46,Dram
SP46,Comd
SP47,Susp
SP49,Dram
SP55,Dram
SP57,Comd
SP61,Romt
SP61,Advt
SP61,BioP
SP65,Dram
SP67,Susp
SP68,Susp
SP68,Horr
SP75,Dram
AMk10,Dram
ASe10,Dram
AWa1,underground
AWa5,underground
AWa10,underground
AWa12,underground
AWa13,underground
BdY3,Comd
BdY4,Comd
BdY5,Comd
BuT10,Horr
CuH14,Horr
CuH20,Dram
DCh10,Fant
DCh15,Porn
DCh25,Porn
FFC1,Horr
FFC3,Musc
FFC3,Comd
FFC5,Actn
FFC6,Susp
FFC7,Actn
FFC8,Actn
FFC9,Comd
FFC10,Dram
FFC12,Dram
FFC15,Dram
FFC20,BioP
FFC24,Dram
FFC24,Actn
FFC26,Horr
FFC29,Dram
FJS10,Fant
FJS13,BioP
FJS14,Hist
FJS16,Advt
FJS18,Susp
FJS22,Actn
FJS22,Dram
FJS22,BioP
FJS29,Susp
FJS35,Musc
GLt2,Comd
GLt10,Comd
GLt20,Susp
HvH10,Susp
HvH11,Susp
HvH12,Susp
HvH13,Susp
HvH14,Susp
ILa10,Horr
ILa15,Comd
ILa31,Comd
ILa32,Comd
ILa33,Comd
ILa34,Horr
ILa38,Comd
ILa40,Comd
ILa50,Comd
ILa55,Comd
ILa62,Comd
ILa62,Musc
JaS10,Susp
JaS11,Susp
JaS12,Susp
JaS13,Susp
JaS13,Susp
JaS20,Romt
JaS20,Comd
JaS38,Susp
JaS38,Noir
JaS40,Advt
JaS42,Porn
Jas44,Dram
JaS46,Actn
JaS48,Actn
JaS65,Romt
JGi10,Comd
JGi10,Romt
JSn10,Susp
KgD10,Comd
LiW8,Comd
LiW8,Dram
LiW9,Dram
LiW10,Dram
LiW14,Susp
LiW30,Dram
NJ5,West
NJ7,Susp
NJ7,Comd
NJ8,Myst
NJ11,Musc
NJ13,Actn
NJ20,Dram
NJ25,Romt
NJ30,Comd
NJ34,Dram
NJ42,BioP
NMa10,Comd
PdR10,Docu
PK3,Dram
PK5,Horr
PK6,Actn
PK7,BioP
PK15,Dram
PK20,BioP
PK22,Susp
PK22,CnRb
RHd2,Susp
RtD10,Susp
RtD11,Susp
RtD12,Susp
RtD13,Susp
RyS10,Horr
RyS10,Musc
RyS20,Horr
SPv10,Musc
SSe10,ScFi
WHu1,ScFi
WHu7,Comd
WHu10,BioP
WHu14,Susp
WHu14,Romt
WHu17,Comd
WHu17,Romt
WHu27,Dram
Whu29,Dram
AaB10,Comd
AII1,Actn
AII1,Romt
AII3,Actn
BuK3,West
BuK5,West
BuK10,Comd
BuK10,West
CB14,Dram
CB15,Dram
CB18,Dram
HaM10,Susp
HaM11,Susp
HGL6,Horr
IDk3,Advt
IDk3,Porn
IDk6,Advt
IDk6,Porn
IDk10,Porn
IDk30,Advt
IDk32,Comd
IDk32,Porn
IvP20,H0
IvP24,Comd
IvP40,BioP
JEu15,Romt
JEu20,Dram
JEu20,Noir
JGs6,West
JGs10,Advt
JGs20,Dram
JGs20,Actn
JGs30,Comd
JGs31,Actn
JGs40,BioP
KRu2,Romt
KRu4,Horr
KRu4,Porn
KRu6,Musc
KRu7,BioP
KRu8,Musc
KRu9,BioP
KRu9,Musc
KRu9,Porn
KRu10,Fant
KRu10,BioP
KRu22,Comd
KRu25,Dram
KRu25,Dram
KRu28,Romt
KRu32,Hist
KRu37,Romt
LeP10,Susp
LFa10,Dram
LHz15,Dram
LHz20,Docu
LwT10,Susp
LwT20,Dram
LwT30,Dram
LwT33,Horr
LwT39,Advt
LwT43,Horr
LwT50,Actn
MAp7,Docu
MAp14,Docu
MAp21,Docu
MAp25,BioP
MAp27,Comd
MAp29,Dram
MAp34,Docu
MAp39,BioP
MAp41,Docu
MAp42,Dram
MAp43,Docu
MAp43,Docu
MAp45,Susp
MAp47,Dram
MAp50,Dram
MAp50,CnRb
MAp51,Advt
MAp51,Actn
MAp52,Docu
MF2,Romt
MF5,Dram
MF6,Musc
MF8,BioP
MF9,Dram
MF15,BioP
MF18,Comd
MZ1,Dram
PTw9,Comd
PTw9,West
RuT30,Romt
RuT30,Comd
RuT36,Romt
RuT36,Comd
TyN10,Porn
TyN10,Comd
UbR10,ScFi
TGA2,Hist
TGA4,Comd
TGA8,Dram
TGA20,Comd
TGA22,Comd
WFr10,Susp
WFr11,Susp
WFr12,Susp
WFr13,Susp
WFr14,Susp
WFr33,Comd
WFr35,Susp
WFr35,Actn
WFr36,Horr
WFr38,Dram
WFr39,Actn
WFr45,Comd
WFr60,Actn
WFr70,Horr
Z6420,Actn
Z6420,ScFi
Z6420,Comd
AlM10,Susp
AMD3,ScFi
AMD16,Advt
CCG1,Susp
CCG3,Susp
CCG4,Docu
CCG7,Dram
CCG8,Dram
CCG10,Dram
CCG15,Susp
CCG24,Dram
EtS4,Comd
EtS5,Romt
EtS5,Dram
EtS7,Dram
EtS7,Hist
EtS10,Romt
EtS10,Dram
FrC1,Comd
FrP2,Musc
FrP10,Dram
HCo10,Susp
IBo2,Actn
IBo3,Actn
IBo4,Romt
IBo5,Dram
IBo5,Advt
IBo7,Fant
IBo20,Fant
IBo27,Actn
IBo30,Actn
IBo35,CnRb
IBo35,BioP
JBH10,Dram
JBH20,Fant
JBH30,CnRb
JBw10,Susp
JkH10,Horr
JkH20,Horr
JTl9,Dram
KLo15,Dram
KLo40,Dram
KLo40,Docu
KLo43,Comd
KLo46,Docu
KLo46,Dram
KLo48,BioP
KLo48,Dram
KLo51,Dram
KLo55,Romt
KLo56,Dram
LiS10,Susp
LiS10,Comd
MBe1,Dram
MBe2,Comd
MBe4,Dram
MBe8,Dram
MBe10,Dram
MBe10,Porn
MBe18,Dram
MRv2,Horr
MRv4,Horr
MRv6,Horr
NoT3,Romt
NoT5,Comd
NoT5,Musc
NoT10,West
NoT10,Romt
NoT12,Comd
NoT15,Fant
RKp10,Docu
SiM10,Romt
SkT1,Comd
SSa10,West
StA10,Porn
StA10,Horr
VGg10,Dram
WaL10,Dram
WCo10,Horr
WjH10,Fant
WTN10,Actn
WTN12,Actn
Z6510,ScFi
BBw10,Romt
BBw20,Romt
DoH10,Actn
DrH10,Actn
EBy10,Comd
EBy10,Horr
EBy20,Disa
EBy22,Disa
FBe11,West
FBE15,Hist
FZe1,Comd
FZe2,Dram
FZe2,Romt
FZe3,BioP
FZe6,Romt
FZe7,Musc
FZe10,Musc
FZe15,Dram
FZe21,Dram
FZe23,Hist
FZe23,Romt
GAd5,Comd
GAd10,Comd
GiG10,Dram
HyA2,Comd
HyA3,Horr
HyA10,Comd
HyA30,Comd
JAT3,Dram
JeH10,West
JeH30,Dram
JKz2,Hist
JNe20,Docu
JSg5,Actn
JSg6,Actn
JSg18,BioP
JSg22,Comd
JSg35,TV
JSk25,Dram
JuF4,ScFi
JuF6,ScFi
JuF10,ScFi
JuF18,ScFi
JuF20,ScFi
LBn10,ScFi
LBn30,Advt
MlC10,Porn
MlC15,ScFi
MeG12,Actn
MeG30,Dram
MeG40,Actn
MeG51,Dram
MN2,Comd
MN6,Comd
MN8,BioP
MN8,Dram
MN11,Dram
MN15,Dram
MN20,Dram
MN22,Dram
MN25,Noir
MN25,Comd
MN25,Horr
MN27,Comd
MN28,Comd
MN31,Comd
MN31,ScFi
MiS3,Porn
MiS3,Fant
PlM1,"Porn "
REM5,Comd
RyK10,Porn
RyK10,Dram
RyK12,Porn
RyK12,Dram
SeC10,West
SNz10,Comd
SNz10,Dram
SRm1,Horr
SRm5,Porn
SRm10,Horr
SRm10,Comd
WKl17,Docu
WKl19,Docu
WKl20,Docu
WKl35,BioP
VoS20,Dram
VoS22,Dram
VoS26,Dram
VoS40,ScFi
VoS42,Romt
VoS48,Dram
Z6640,West
Z6650,Comd
Z6650,Romt
NPk10,Dram
NPk30,Romt
NPk30,Dram
ADr10,Dram
ADr10,Musc
BrS10,Actn
BrS12,Actn
CaR1,Comd
CaR5,Comd
CaR7,Noir
CaR7,Comd
CaR15,Comd
CaR20,Comd
CaR22,Comd
CaR24,Comd
CaR30,Comd
CaR31,Comd
CaR35,Susp
CaR35,Comd
CaR38,Romt
CaR38,Comd
CfO10,Actn
CfO20,Actn
FrW10,Docu
FrW14,Docu
FrW18,Docu
FrW22,Docu
FrW30,Docu
FrW50,Docu
GSs1,Romt
GSs1,Comd
GSs2,Comd
IAv4,Dram
IAv7,Dram
IAv10,Romt
IAv16,Susp
IAv18,CnRb
IAv18,Comd
IAv19,Docu
IAv19,Dram
IAv20,Actn
IAv21,Actn
IAv25,Comd
IAv27,Actn
JFC15,Hist
JrS10,Horr
JSi10,Dram
JTh10,CnRb
LaJ13,Dram
LaJ20,Fant
MRt6,Comd
MRt7,Comd
MRt8,Comd
MRt11,Advt
MRt11,Horr
MRt18,"Comd "
MRt20,Comd
MRt27,BioP
MVP43,Dram
MVP47,Romt
PCo11,Susp
PCo12,Susp
PCo13,Advt
PCo17,Advt
RDh10,Comd
SaG10,Horr
ToL1,Dram
ToL10,Dram
WBz13,Romt
WBz13,Porn
WH9,Horr
WH11,Advt
WH30,Advt
WH38,Docu
AlF10,Dram
AHv10,Dram
AnP7,Dram
AnP18,Dram
BdP2,Comd
BdP8,Susp
BdP10,Musc
BdP11,Susp
BdP12,Horr
BdP13,ScFi
BdP13,Susp
BdP14,Comd
BdP14,Horr
BdP15,Dram
BdP17,Susp
BdP17,Porn
BdP18,CnRb
BdP19,Actn
BdP21,Dram
BdP23,Dram
BdP25,Dram
BdP25,Horr
BdP26,Dram
BdP30,Actn
BdP32,Susp
BMy14,Susp
BzK8,Actn
BzK20,Actn
CPR10,Advt
FeS10,Docu
GgD10,Cart
GiC3,Dram
GiC10,Comd
GiC10,Romt
GiC12,Romt
GRo1,Horr
GRo5,"Horr "
GRo7,Horr
GRo12,Horr
GRo15,"Horr "
GRo20,Horr
GRo30,Horr
GRo35,Horr
GPi10,Comd
GPi13,Comd
GuL10,CnRb
HMo10,Comd
JOC10,ScFi
JOC10,West
JfH10,Cart
JFr8,Horr
JFr10,Horr
JFr12,Horr
JFr15,Horr
JFr22,Horr
JGo10,Dram
JGo13,Actn
JHe10,CnRb
JiC20,Comd
JiC20,Horr
JMB2,ScFi
JMB5,Musc
JMB7,Noir
JMB7,Romt
JMG4,Romt
JMG4,Comd
JRl10,Porn
JRl15,Porn
JRl20,Porn
JRl10,Porn
JSt1,Romt
KBi5,Dram
KFu10,Susp
KFu30,Disa
KlW10,Docu
MB1,Comd
MB2,Comd
MB3,Comd
MB4,Comd
MB6,Comd
MB15,Comd
MB17,Comd
MB20,Comd
MB22,Comd
MgT10,ScFi
MRy1,Comd
MRy7,West
MRy9,BioP
MRy10,Romt
MRy19,BioP
MRy19,Musc
MRy21,Dram
NoB3,Susp
NoB10,Porn
PBo2,Horr
PBo3,Romt
PBo5,Comd
PBo6,Comd
PBo9,Dram
PBo9,Hist
PBo11,Comd
PBo15,Docu
PBo20,Comd
PBo22,Romt
PlB2,Susp
PlB12,West
PlB20,Dram
PlB32,Romt
PNe4,Dram
SuR5,Actn
UlG10,Myst
UlG10,BioP
UlG22,Dram
WLW10,Horr
WLW10,ScFi
WLW15,ScFi
WLW15,Horr
YYa1,Dram
YYa10,Dram
YYa11,Dram
YYa58,Dram
YYa59,Comd
YYa60,Dram
YYa62,Comd
YYa78,Romt
YYa82,Comd
AlA10,Horr
AlG11,Horr
ATe10,Romt
ATe10,Susp
ATe20,Susp
ATe22,Dram
BGH9,Actn
BGH10,Actn
BGH20,Actn
BGH26,Advt
BSc7,Docu
BSc11,Docu
BSc20,"BioP "
BSc25,BioP
BSc28,Susp
BSc40,Dram
CAm5,AvGa
CAm7,AvGa
CAm12,Docu
CAm25,Docu
CAm30,Romt
DCa5,Actn
DCa10,ScFi
DHo18,Dram
DHo22,Actn
HbR1,Musc
HbR4,Comd
HbR5,Myst
HbR6,Comd
HbR8,Myst
HbR9,Dram
HbR10,Comd
HbR17,Musc
HbR21,Dram
HbR22,Dram
HbR30,Romt
HbR30,Dram
HbR31,Romt
HbR31,Dram
HbR32,Romt
HbR32,CnRb
HbR34,Comd
HJL10,Susp
IDx5,Comd
IDx10,Dram
IWa1,Docu
IWa1,Horr
IWa2,Horr
IWa2,Porn
IWa7,Porn
IWa10,Horr
IWa10,Porn
IWa14,Horr
IWa14,Porn
IWa20,Horr
IWa20,Porn
IWa30,Musc
IWa30,Comd
IWa35,Weird
IWa40,Comd
IWa40,Noir
JAu8,Comd
JAu8,Porn
JAu10,Comd
LPe3,Romt
LPe7,Dram
LPe15,Dram
MkK10,Docu
MRr5,Comd
NiR1,CnRb
NiR1,Dram
NiR2,Dram
NiR3,Susp
NiR3,Horr
NiR4,ScFi
NiR40,BioP
NiR40,Romt
OuS5,Dram
OuS6,Dram
OuS10,Dram
OuS20,Dram
PHt1,Advt
PHt11,Advt
PHt13,Advt
PHt13,Fant
PHt13,Cart
PHt15,Actn
PHt20,Advt
RA2,BioP
RA3,Dram
RA5,Epic
RA5,BioP
RA8,Musc
RA10,Dram
RA10,BioP
RA15,BioP
RA17,BioP
RA19,Dram
RA22,Dram
RbD3,Comd
RbD3,noir
RbD10,Comd
RWF1,Dram
RWF2,Dram
RWF3,Noir
RWF4,CnRb
RWF6,BioP
RWF8,Dram
RWF10,Dram
RWF15,Romt
RWF15,Dram
RWF16,Dram
RWF16,Romt
RWF18,Romt
RWF26,Dram
RWF27,Dram
RWF27,Romt
RWF33,Dram
RWF33,Comd
SBg10,Romt
SBg10,Cart
WA1,Comd
WA2,Comd
WA3,Comd
WA4,Comd
WA4,ScFi
WA5,Comd
WA6,Romt
WA8,Romt
WA9,Romt
WA10,Comd
WA11,Comd
WA12,Romt
WA13,Romt
WA14,Comd
WA15,Romt
WA17,Dram
WA18,Comd
WA18,Romt
WA19,Comd
WA20,Dram
WA21,Dram
WA22,Dram
WA23,Comd
WA25,Romt
WA25,Musc
WA26,Comd
WA27,Comd
WA28,Comd
WA29,Dram
WEd10,Porn
WEd10,Horr
WGr10,Susp
WiG10,Romt
WiG10,Musc
WiG15,Scfi
xAx10,Dram
xOz10,Hist
Z6930x,Dram
Z6940,Dram
Z6950,Hist
AML1,cult
AyM10,Horr
AyM15,Horr
AyM18,Porn
BRf1,Romt
BRf2,Dram
BRf4,Dram
BRf20,Actn
BRf30,Advt
BRf30,BioP
BRf32,Romt
BRf34,Romt
BRf38,Susp
BRf395,Susp
DaA3,Susp
DaA5,Horr
DaA5,Musc
DaA7,Horr
DaA9,Horr
DaA13,Horr
DaA18,Horr
DCs1,Horr
DCs10,Horr
DCs12,Horr
DCs15,Hist
DCr14,Horr
DCr15,ScFi
DCr17,Susp
DCr18,Horr
DCr20,Horr
DCr22,Susp
DCr22,BioP
DCr25,Fant
DCr30,Romt
DCr30,Dram
DCr35,Dram
DCr35,Romt
DCr37,Porn
DHe10,Horr
DoC7,Horr
DoC10,Fant
EdA5,Docu
EdA10,Docu
EdA15,Docu
EdA20,"Docu "
EGC10,Actn
EGC10,Romt
EMa10,Comd
EMa15,Comd
FKr15,West
FKr17,West
FKr20,West
FrB1,Cart
FrB3,Cart
FrB5,Cart
FrB7,Cart
FrB9,Cart
FrB11,Cart
FrB13,Cart
FrB17,Cart
FrB21,Cart
FSc1,Dram
FSc5,Dram
FSc10,West
FSc15,Dram
FSc18,Comd
FSc20,Dram
FSc25,Dram
FSc29,Dram
FSc31,Comd
FSc31,Docu
FSc34,Romt
FSc34,Advt
GiB10,BioP
GiK1,Dram
HAs2,Romt
HAs3,Comd
HAs4,Romt
HAs4,Comd
HAs5,Musc
HAs5,Dram
HAs6,Dram
HAs7,Comd
HAs9,Comd
HAs9,Dram
HAs10,Comd
HWe10,Dram
HPr10,"Comd "
HPr20,Musc
JaB2,Comd
JaB5,Dram
JSb3,Dramd
JSb5,Dramd
JSb10,Dram
JSb13,Dram
JSb20,Dram
JSb27,Dram
JSb30,Dram
KCo15,Fant
KCo20,Advt
KCo20,Comd
KCo22,Fant
KCo25,Fant
LJe1,Dram
LJe2,Fant
LJe4,Dram
LJe4,Cart
LKa1,Docu
MS0,Dram
MS2,Actn
MS3,Dram
MS4,Comd
MS5,Dram
MS6,Actn
MS7,Dram
MS7,Musc
MS10,Docu
MS10,Musc
MS18,BioP
MS19,Comd
MS19,Dram
MS20,Comd
MS20,Fant
MS22,Dram
MS23,Dram
MS25,Dram
MS26,Susp
MS28,Romt
MS29,BioP
MS30,Dram
